Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,Gender,HourlyRate,JobLevel,MonthlyIncome,MonthlyRate,Over18,PercentSalaryHike,RelationshipSatisfaction,StandardHours,StockOptionLevel,TrainingTimesLastYear,PerformanceRating,YearsInCurrentRole,YearsWithCurrManager,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,Attrition,JobSatisfaction,EnvironmentSatisfaction,JobInvolvement,WorkLifeBalance,OverTime,NumCompaniesWorked,JobRole_FreqEncoded,EducationField_FreqEncoded,Department_Research_and_Development,Department_Sales,MaritalStatus_Married,MaritalStatus_Single,Tenure_Category,Performance_Score,Engagement_Score
30,1,1288,29,4,1,1568,1,33,3,9250,17799,0,12,2,80,1,3,3,2,3,2.302585092994046,1.6094379124341005,0.6931471805599453,0,2,3,3,3,0,3,285,115,False,True,True,False,New,2.7,1.8000000000000003
35,1,104,2,3,1,1569,0,69,1,2074,26619,0,12,4,80,1,2,3,0,0,0.6931471805599453,0.6931471805599453,0.0,1,1,1,3,3,1,1,217,510,True,False,False,False,New,2.4000000000000004,2.0
53,1,607,2,5,1,1572,0,78,3,10169,14618,0,16,2,80,1,4,3,7,9,3.555348061489413,3.5263605246161616,0.6931471805599453,1,4,3,2,3,0,0,118,115,True,False,True,False,Intermediate,3.3000000000000003,1.8
38,1,903,2,3,1,1573,1,81,2,4855,7653,0,11,1,80,2,2,3,2,4,2.079441541679836,1.791759469228055,0.6931471805599453,1,2,3,3,3,0,4,118,389,True,False,True,False,New,2.7,1.6
32,0,1200,1,4,1,1574,1,62,2,4087,25174,0,14,2,80,1,3,3,5,2,2.302585092994046,1.9459101490553128,0.6931471805599453,0,1,4,3,2,0,4,243,115,True,False,True,False,New,2.2,1.6
48,1,1108,15,4,1,1576,0,65,1,2367,16530,0,12,4,80,1,3,3,2,6,2.3978952727983707,2.19722457733622,2.079441541679836,0,1,3,3,2,0,8,243,68,True,False,True,False,Intermediate,2.2,1.6
34,1,479,7,4,1,1577,1,35,1,2972,22061,0,13,3,80,0,4,3,0,0,0.6931471805599453,0.6931471805599453,0.0,0,4,1,3,1,0,1,243,389,True,False,False,True,New,2.9000000000000004,1.6
34,1,1351,1,4,1,1580,1,45,2,5484,13008,0,17,2,80,1,3,3,2,1,2.302585092994046,1.0986122886681096,1.0986122886681096,0,4,2,3,2,0,9,243,510,True,False,True,False,New,3.1,1.6
38,1,1245,14,3,1,1582,1,80,2,9924,12355,0,11,4,80,1,3,3,8,7,2.3978952727983707,2.302585092994046,2.079441541679836,0,2,3,3,3,0,0,285,510,False,True,True,False,Intermediate,2.7,1.8000000000000003
38,1,437,16,3,1,1583,0,90,2,4198,16379,0,12,2,80,0,5,3,2,2,2.19722457733622,1.3862943611198906,0.6931471805599453,0,2,2,3,4,0,2,285,510,False,True,False,True,New,2.9000000000000004,2.4000000000000004
36,1,884,1,4,1,1585,0,73,2,6815,21447,0,13,1,80,0,5,3,0,0,2.772588722239781,0.6931471805599453,0.0,0,3,2,3,3,0,6,285,510,False,True,False,True,New,3.0,2.2
29,1,1370,3,1,1,1586,1,87,1,4723,16213,0,18,4,80,0,3,3,9,5,2.3978952727983707,2.3978952727983707,0.6931471805599453,0,1,2,3,3,1,1,217,389,True,False,False,True,Intermediate,2.4000000000000004,2.2
35,1,670,10,4,1,1587,0,51,2,6142,4223,0,16,3,80,0,4,3,2,4,2.3978952727983707,1.791759469228055,0.0,0,3,1,3,3,1,3,111,389,True,False,False,True,New,3.0,2.4000000000000004
39,1,1462,6,3,1,1588,1,38,3,8237,4658,0,11,1,80,1,3,3,6,6,2.4849066497880004,2.079441541679836,2.079441541679836,0,3,4,4,3,0,2,285,389,False,True,True,False,Intermediate,3.0,2.0
29,2,995,2,1,1,1590,1,87,2,8853,24483,0,19,4,80,1,0,3,4,3,1.9459101490553128,1.9459101490553128,0.6931471805599453,0,4,1,3,4,0,1,111,510,True,False,False,False,New,3.5,1.4000000000000001
50,1,264,9,3,1,1591,1,59,5,19331,19519,0,16,3,80,1,2,3,0,0,3.332204510175204,0.6931471805599453,0.0,0,3,3,3,3,1,4,82,138,False,True,True,False,New,3.0,2.0
23,1,977,10,3,1,1592,1,45,1,2073,12826,0,16,4,80,1,2,3,2,2,1.6094379124341005,1.0986122886681096,1.0986122886681096,0,3,4,4,3,0,2,243,115,True,False,True,False,New,3.0,1.8000000000000003
36,2,1302,6,4,1,1594,1,80,2,5562,19711,0,13,4,80,1,3,3,2,2,2.302585092994046,1.3862943611198906,0.0,0,1,1,4,3,1,3,217,510,True,False,True,False,New,2.4000000000000004,2.4000000000000004
35,1,750,28,3,1,1596,1,46,2,3407,25348,0,17,4,80,2,3,3,9,8,2.3978952727983707,2.3978952727983707,1.9459101490553128,0,3,2,4,2,0,1,217,510,True,False,True,False,Intermediate,2.8,1.8000000000000003
34,2,653,10,4,1,1597,1,92,2,5063,15332,0,14,2,80,1,3,3,2,7,2.19722457733622,2.19722457733622,2.079441541679836,0,3,4,2,2,0,1,111,115,True,False,True,False,Intermediate,2.8,1.4000000000000001
40,1,118,14,2,1,1598,0,84,2,4639,11262,0,15,3,80,1,2,3,4,2,1.791759469228055,1.791759469228055,0.6931471805599453,0,1,4,3,3,0,1,285,510,False,True,True,False,New,2.4000000000000004,1.6
43,1,990,27,3,1,1599,1,87,1,4876,5855,0,12,3,80,1,0,3,4,2,2.19722457733622,1.9459101490553128,0.0,0,2,4,4,3,0,5,217,115,True,False,False,False,New,2.7,1.4000000000000001
35,1,1349,7,2,1,1601,1,63,1,2690,7713,0,18,4,80,1,5,3,0,1,0.6931471805599453,0.6931471805599453,0.0,0,4,3,2,2,0,1,217,510,True,False,True,False,New,3.1,1.8
46,1,563,1,4,1,1602,1,56,4,17567,3156,0,15,2,80,0,5,3,0,12,3.332204510175204,3.295836866004329,0.0,0,1,4,4,1,0,1,82,510,False,True,False,True,Intermediate,2.0,2.0
28,1,329,24,3,1,1604,1,51,1,2408,7324,0,17,3,80,3,3,3,1,0,0.6931471805599453,0.6931471805599453,0.0,1,2,3,3,3,1,1,217,389,True,False,True,False,New,2.7,2.2
22,0,457,26,2,1,1605,0,85,1,2814,10293,0,14,2,80,0,2,3,2,3,1.6094379124341005,1.6094379124341005,0.6931471805599453,0,3,2,2,2,1,1,243,68,True,False,True,False,New,2.8,1.6
50,2,1234,20,5,1,1606,1,41,4,11245,20689,0,15,3,80,1,3,3,8,13,3.49650756146648,3.4339872044851463,2.5649493574615367,0,3,2,3,3,1,2,111,389,True,False,True,False,Intermediate,3.0,2.2
32,1,634,5,4,1,1607,0,35,1,3312,18783,0,17,4,80,2,3,3,2,2,1.9459101490553128,1.3862943611198906,0.0,0,4,2,4,3,0,3,243,68,True,False,True,False,New,3.3000000000000003,2.0
44,1,1313,7,3,1,1608,0,31,5,19049,3549,0,14,4,80,1,4,3,7,10,3.1780538303479458,3.1354942159291497,0.6931471805599453,0,4,2,3,2,1,0,72,389,True,False,False,False,Intermediate,3.1,2.2
30,1,241,7,3,1,1609,1,48,1,2141,5348,0,12,2,80,1,3,3,4,1,1.9459101490553128,1.9459101490553128,0.6931471805599453,0,2,2,2,2,0,1,243,389,True,False,True,False,New,2.5,1.4000000000000001
45,1,1015,5,5,1,1611,0,50,2,5769,23447,0,14,1,80,0,3,3,7,4,2.3978952727983707,2.3978952727983707,0.6931471805599453,0,1,3,1,3,1,1,217,389,True,False,False,True,Intermediate,2.4000000000000004,1.8
45,0,336,26,3,1,1612,1,52,2,4385,24162,0,15,1,80,1,2,3,7,5,2.3978952727983707,2.3978952727983707,1.6094379124341005,0,1,1,2,3,0,1,285,138,False,True,True,False,Intermediate,2.4000000000000004,1.4
31,2,715,2,4,1,1613,1,54,2,5332,21602,0,13,4,80,0,3,3,2,3,2.3978952727983707,1.791759469228055,0.0,0,1,4,3,3,0,7,285,68,False,True,False,True,New,2.4000000000000004,1.8000000000000003
36,1,559,12,4,1,1614,0,76,2,4663,12421,0,12,2,80,2,2,3,2,1,2.079441541679836,1.3862943611198906,0.6931471805599453,0,3,3,3,3,1,9,118,510,True,False,True,False,New,3.0,2.0
34,2,426,10,4,1,1615,1,42,2,4724,17000,0,13,1,80,1,3,3,7,2,2.302585092994046,2.302585092994046,2.079441541679836,0,4,3,4,3,0,1,118,510,True,False,False,False,Intermediate,3.3000000000000003,2.0
49,1,722,25,4,1,1617,0,84,1,3211,22102,0,14,4,80,1,3,3,6,4,2.3978952727983707,2.302585092994046,0.6931471805599453,0,1,3,3,2,0,1,217,510,True,False,True,False,Intermediate,2.2,1.6
39,1,1387,10,5,1,1618,1,76,2,5377,3835,0,13,4,80,3,3,3,7,7,2.3978952727983707,2.079441541679836,2.079441541679836,0,1,2,3,3,0,2,118,389,True,False,True,False,Intermediate,2.4000000000000004,1.8000000000000003
27,1,1302,19,3,1,1619,1,67,1,4066,16290,0,11,1,80,2,3,3,7,7,2.079441541679836,2.079441541679836,0.0,0,1,4,2,3,0,1,217,68,True,False,False,False,Intermediate,2.4000000000000004,1.6
35,1,819,18,5,1,1621,1,48,2,5208,26312,0,11,4,80,0,2,3,15,10,2.833213344056216,2.833213344056216,0.6931471805599453,0,1,2,4,3,0,1,243,510,True,False,True,False,Intermediate,2.4000000000000004,1.8000000000000003
21,1,546,5,1,1,1623,1,97,1,3117,26009,0,18,3,80,0,2,3,2,2,1.3862943611198906,1.0986122886681096,1.0986122886681096,0,4,3,3,3,0,1,243,389,True,False,False,True,New,3.3000000000000003,1.6
18,2,544,3,2,1,1624,0,70,1,1569,18420,0,12,3,80,0,2,3,0,0,0.0,0.0,0.0,1,4,2,3,4,1,1,71,389,False,True,False,True,New,3.5,2.2
47,1,1176,26,4,1,1625,0,98,5,19658,5220,0,11,3,80,1,2,3,2,0,3.332204510175204,1.791759469228055,0.6931471805599453,0,3,4,3,3,0,3,82,510,False,False,True,False,New,3.0,1.6
39,1,170,3,2,1,1627,1,76,2,3069,10302,0,15,4,80,1,3,3,8,7,2.4849066497880004,2.3978952727983707,0.0,0,3,3,2,3,0,0,217,389,True,False,False,False,Intermediate,3.0,1.6
40,1,884,15,3,1,1628,0,80,3,10435,25800,0,13,4,80,2,2,3,15,12,2.9444389791664403,2.9444389791664403,2.70805020110221,0,3,1,2,3,0,1,118,510,True,False,True,False,Intermediate,3.0,1.4
35,0,208,8,4,1,1630,0,52,2,4148,12250,0,12,4,80,1,5,3,11,9,2.772588722239781,2.70805020110221,1.0986122886681096,0,3,3,3,3,0,1,111,510,True,False,True,False,Intermediate,3.0,2.2
37,1,671,19,3,1,1631,1,85,2,5768,26493,0,17,1,80,3,2,3,3,2,2.302585092994046,1.6094379124341005,0.0,0,3,3,3,2,0,3,118,510,True,False,True,False,New,2.8,1.4
39,2,711,4,3,1,1633,0,81,2,5042,3140,0,13,4,80,0,2,3,2,8,2.3978952727983707,2.302585092994046,1.3862943611198906,0,3,1,3,1,0,0,118,389,True,False,False,True,Intermediate,2.6,1.2000000000000002
45,1,1329,2,2,1,1635,0,59,2,5770,5388,0,19,1,80,2,3,3,7,9,2.3978952727983707,2.3978952727983707,1.3862943611198906,0,4,4,2,3,0,1,118,68,True,False,False,False,Intermediate,3.3000000000000003,1.6
38,1,397,2,2,1,1638,0,54,3,7756,14199,0,19,4,80,1,6,3,4,2,2.3978952727983707,1.791759469228055,0.0,0,3,4,2,4,1,3,118,389,True,False,True,False,New,3.2,2.8000000000000003
35,1,737,10,3,1,1639,1,55,3,10306,21530,0,17,3,80,0,3,3,12,0,2.772588722239781,2.639057329615259,1.9459101490553128,1,1,4,2,3,0,9,285,389,False,True,True,False,Intermediate,2.4000000000000004,1.6
37,1,1470,10,3,1,1640,0,71,1,3936,9953,0,11,1,80,1,2,3,4,7,2.19722457733622,2.19722457733622,2.079441541679836,0,2,2,3,1,0,1,243,389,True,False,True,False,Intermediate,2.3000000000000003,1.2000000000000002
40,1,448,16,3,1,1641,0,84,3,7945,19948,0,15,4,80,0,2,3,2,3,2.9444389791664403,1.6094379124341005,1.3862943611198906,0,4,3,3,2,1,6,118,510,True,False,False,True,New,3.1,1.8000000000000003
44,2,602,1,5,1,1642,1,37,2,5743,10503,0,11,3,80,0,3,3,7,2,2.70805020110221,2.3978952727983707,0.0,0,4,1,3,3,1,4,45,24,False,False,True,False,Intermediate,3.3000000000000003,2.2
35,1,763,15,2,1,1645,1,59,2,5440,22098,0,14,4,80,2,2,3,2,2,2.079441541679836,1.0986122886681096,1.0986122886681096,1,4,1,1,2,1,6,285,389,False,True,False,False,New,3.1,1.4
24,2,567,2,1,1,1646,0,32,1,3760,17218,0,13,3,80,0,2,3,3,3,1.9459101490553128,1.9459101490553128,0.6931471805599453,0,4,1,3,3,1,1,243,115,True,False,False,True,New,3.3000000000000003,2.0
27,1,486,8,3,1,1647,0,86,1,3517,22490,0,17,1,80,0,0,3,2,2,1.791759469228055,1.3862943611198906,0.0,0,3,2,4,3,0,7,243,389,True,False,True,False,New,3.0,1.4000000000000001
27,2,591,2,3,1,1648,1,87,1,2580,6297,0,13,3,80,0,0,3,2,2,1.9459101490553128,1.6094379124341005,0.6931471805599453,0,4,4,3,2,0,2,243,389,True,False,False,True,New,3.1,1.0
40,1,1329,7,3,1,1649,1,73,1,2166,3339,0,14,2,80,0,3,3,2,3,2.3978952727983707,1.6094379124341005,0.0,1,1,1,3,1,1,3,217,510,True,False,False,True,New,2.0,1.8000000000000003
29,1,469,10,3,1,1650,1,42,2,5869,23413,0,11,3,80,0,2,3,2,4,2.19722457733622,1.791759469228055,0.6931471805599453,0,3,3,2,3,0,9,285,389,False,True,False,True,New,3.0,1.4
36,1,711,5,4,1,1651,0,42,3,8008,22792,0,12,3,80,2,6,3,2,2,2.302585092994046,1.3862943611198906,0.0,0,1,2,3,3,0,4,111,510,True,False,True,False,New,2.4000000000000004,2.4000000000000004
25,2,772,2,1,1,1653,1,77,2,5206,4973,0,17,3,80,2,6,3,7,7,2.079441541679836,2.079441541679836,0.0,0,3,4,4,3,0,1,118,510,True,False,False,False,Intermediate,3.0,2.6000000000000005
49,1,301,22,4,1,1655,0,72,4,16413,3498,0,16,2,80,2,2,3,2,2,3.332204510175204,1.6094379124341005,0.6931471805599453,0,2,1,3,3,0,3,72,68,True,False,True,False,New,2.7,1.6
50,1,813,17,5,1,1656,0,50,3,13269,21981,0,15,3,80,3,3,3,11,11,2.995732273553991,2.70805020110221,0.6931471805599453,0,1,4,2,3,0,5,72,510,True,False,False,False,Intermediate,2.4000000000000004,1.6
20,1,1141,2,3,1,1657,0,31,1,2783,13251,0,19,1,80,0,3,3,2,2,1.0986122886681096,1.0986122886681096,1.0986122886681096,0,3,3,3,3,0,1,71,389,False,True,False,True,New,3.0,1.8000000000000003
34,1,1130,3,3,1,1658,0,66,2,5433,19332,0,12,3,80,1,2,3,8,9,2.4849066497880004,2.4849066497880004,2.079441541679836,0,2,4,3,3,0,1,243,510,True,False,False,False,Intermediate,2.7,1.6
36,1,311,7,3,1,1659,1,77,1,2013,10950,0,11,3,80,0,4,3,3,3,2.772588722239781,1.6094379124341005,0.6931471805599453,0,2,1,3,3,0,2,217,510,True,False,False,True,New,2.7,2.0
49,1,465,6,1,1,1661,0,41,4,13966,11652,0,19,2,80,1,3,3,11,12,3.4339872044851463,2.772588722239781,1.0986122886681096,0,3,3,2,3,1,2,111,510,True,False,True,False,Intermediate,3.0,2.0
36,0,894,1,4,1,1662,0,33,2,4374,15411,0,15,3,80,0,6,3,2,2,1.6094379124341005,1.3862943611198906,0.6931471805599453,0,3,4,2,3,0,0,118,389,True,False,True,False,New,3.0,2.2
38,2,1189,1,3,1,1668,1,90,2,4735,9867,0,15,4,80,2,4,3,11,9,2.995732273553991,2.639057329615259,1.0986122886681096,0,4,4,3,4,0,7,243,510,True,False,True,False,Intermediate,3.5,2.2
29,1,991,5,3,1,1669,1,43,2,4187,3356,0,13,2,80,1,3,3,0,9,2.3978952727983707,2.3978952727983707,0.0,0,2,1,2,2,1,1,285,389,False,True,False,False,Intermediate,2.5,1.8000000000000003
33,1,392,2,4,1,1670,1,93,2,5505,3921,0,14,3,80,2,5,3,2,4,1.9459101490553128,1.9459101490553128,0.0,0,4,4,3,3,0,1,285,389,False,True,False,False,New,3.3000000000000003,2.2
32,1,977,2,3,1,1671,1,45,2,5470,25518,0,13,3,80,2,4,3,5,6,2.3978952727983707,2.302585092994046,0.6931471805599453,0,2,4,3,2,0,0,243,389,True,False,False,False,Intermediate,2.5,1.8
31,1,1112,5,4,1,1673,0,67,2,5476,22589,0,11,1,80,2,2,3,0,2,2.3978952727983707,2.3978952727983707,0.0,0,4,1,3,3,0,1,285,510,False,True,True,False,Intermediate,3.3000000000000003,1.6
49,1,464,16,3,1,1674,0,74,1,2587,24941,0,16,2,80,1,2,3,2,2,2.8903717578961645,1.0986122886681096,1.0986122886681096,0,1,4,3,2,1,4,217,389,True,False,False,False,New,2.2,1.8000000000000003
47,1,1225,2,4,1,1676,0,47,4,15972,21086,0,14,3,80,3,2,3,2,2,3.4011973816621555,1.3862943611198906,0.6931471805599453,0,2,2,4,3,0,6,82,510,False,True,False,False,New,2.7,1.8000000000000003
49,1,809,1,3,1,1677,1,36,4,15379,22384,0,14,1,80,0,2,3,7,0,3.1780538303479458,2.19722457733622,0.0,0,3,3,3,3,0,4,82,510,True,False,False,True,Intermediate,3.0,1.6
41,1,1206,23,2,1,1678,1,80,3,7082,11591,0,16,4,80,0,2,3,0,2,3.091042453358316,1.0986122886681096,0.0,0,3,4,3,3,1,3,285,510,False,True,False,True,New,3.0,2.0
20,1,727,9,1,1,1680,1,54,1,2728,21082,0,11,1,80,0,3,3,2,2,1.0986122886681096,1.0986122886681096,0.0,0,1,4,3,3,0,1,71,510,False,True,False,True,New,2.4000000000000004,1.8000000000000003
36,1,1351,26,4,1,1682,1,80,2,5347,7419,0,14,2,80,2,2,3,2,2,2.3978952727983707,1.3862943611198906,0.0,0,3,1,3,2,0,6,111,510,True,False,True,False,New,2.8,1.4
44,1,528,1,3,1,1683,0,44,1,3195,4167,0,18,1,80,3,2,3,2,2,2.19722457733622,1.0986122886681096,1.0986122886681096,0,4,3,3,3,1,4,45,510,False,False,False,False,New,3.3000000000000003,2.0
23,1,1320,8,1,1,1684,1,93,1,3989,20586,0,11,1,80,0,2,3,4,2,1.791759469228055,1.791759469228055,0.6931471805599453,1,3,4,2,3,1,1,217,389,True,False,False,True,New,3.0,1.7999999999999998
38,1,1495,4,2,1,1687,0,87,1,3306,26176,0,19,4,80,1,5,3,0,0,2.079441541679836,0.0,0.0,0,3,4,3,2,0,7,217,389,True,False,True,False,New,2.8,2.0
53,1,1395,24,4,1,1689,1,48,3,7005,3458,0,15,3,80,0,2,3,3,2,2.4849066497880004,1.6094379124341005,0.6931471805599453,0,4,2,4,3,0,3,111,389,True,False,True,False,New,3.3000000000000003,1.8000000000000003
48,2,708,7,2,1,1691,0,95,1,2655,11740,0,11,3,80,2,3,3,7,7,2.995732273553991,2.302585092994046,2.079441541679836,1,3,4,3,3,1,2,71,389,False,True,True,False,Intermediate,3.0,2.2
32,1,1259,2,4,1,1692,1,95,1,1393,24852,0,12,1,80,0,2,3,0,0,0.6931471805599453,0.6931471805599453,0.0,1,2,4,3,3,0,1,217,510,True,False,False,True,New,2.7,1.6
55,1,1441,22,3,1,1694,1,94,1,3537,23737,0,12,4,80,1,1,3,2,2,2.19722457733622,1.6094379124341005,0.6931471805599453,0,2,1,2,3,0,5,243,115,True,False,False,False,New,2.7,1.2
34,1,1157,5,2,1,1696,1,57,2,3986,11912,0,14,3,80,1,3,3,10,13,2.772588722239781,2.772588722239781,1.6094379124341005,0,4,2,2,4,0,1,217,389,True,False,True,False,Intermediate,3.5,1.8000000000000003
33,1,267,21,3,1,1698,1,79,1,2028,13637,0,18,4,80,3,6,3,11,13,2.70805020110221,2.70805020110221,1.0986122886681096,0,2,2,4,3,0,1,217,389,True,False,True,False,Intermediate,2.7,2.6000000000000005
37,2,1278,1,4,1,1700,1,31,2,9525,7677,0,14,3,80,2,2,3,3,3,1.9459101490553128,1.9459101490553128,0.6931471805599453,0,4,3,1,2,0,1,285,389,False,True,False,False,New,3.1,1.0
34,1,678,19,3,1,1701,0,35,1,2929,20338,0,12,2,80,0,3,3,9,7,2.3978952727983707,2.3978952727983707,2.19722457733622,0,4,2,2,3,0,1,243,510,True,False,True,False,Intermediate,3.3000000000000003,1.6
44,1,921,2,3,1,1703,0,96,3,7879,14810,0,19,2,80,1,2,3,7,7,2.302585092994046,2.19722457733622,1.9459101490553128,0,4,3,4,3,1,1,111,510,True,False,True,False,Intermediate,3.3000000000000003,2.2
35,2,146,2,4,1,1704,1,79,1,4930,13970,0,14,3,80,0,2,3,4,4,1.9459101490553128,1.791759469228055,0.6931471805599453,0,4,1,2,4,1,0,243,389,True,False,False,True,New,3.5,2.0
43,1,1179,2,3,1,1706,1,73,2,7847,6069,0,17,1,80,1,3,3,9,8,2.3978952727983707,2.3978952727983707,2.19722457733622,0,4,4,3,3,1,1,285,389,False,True,True,False,Intermediate,3.3000000000000003,2.2
24,1,581,9,3,1,1707,1,62,1,4401,17616,0,16,4,80,1,1,3,3,4,1.791759469228055,1.791759469228055,0.0,0,3,3,4,3,0,1,243,389,True,False,True,False,New,3.0,1.6
41,1,918,6,3,1,1708,1,35,3,9241,15869,0,12,2,80,0,3,3,8,7,2.3978952727983707,2.3978952727983707,2.19722457733622,0,3,4,3,3,0,1,285,138,False,True,False,True,Intermediate,3.0,1.8000000000000003
29,1,1082,9,4,1,1709,0,43,1,2974,25412,0,17,3,80,1,2,3,3,2,2.302585092994046,1.791759469228055,0.6931471805599453,0,3,4,3,3,0,9,217,389,True,False,True,False,New,3.0,1.6
36,1,530,2,4,1,1710,0,51,2,4502,7439,0,15,3,80,0,2,3,7,7,2.8903717578961645,2.639057329615259,1.9459101490553128,0,4,3,3,2,0,3,71,510,False,True,False,True,Intermediate,3.1,1.4
24,1,240,22,1,1,1714,1,58,1,1555,11585,0,11,3,80,1,2,3,0,0,0.6931471805599453,0.6931471805599453,0.0,1,3,4,1,3,0,1,45,24,False,False,True,False,New,3.0,1.2000000000000002
47,2,1093,9,3,1,1716,1,82,4,12936,24164,0,11,3,80,0,3,3,5,10,3.258096538021482,3.1780538303479458,2.70805020110221,1,3,3,1,1,0,7,285,510,False,True,True,False,Intermediate,2.6,1.0
26,1,390,17,4,1,1718,1,62,1,2305,6217,0,15,3,80,3,3,3,2,2,1.3862943611198906,1.3862943611198906,0.0,0,3,4,1,4,0,1,217,389,True,False,True,False,New,3.2,1.6
45,1,1005,28,2,1,1719,0,48,4,16704,17119,0,11,3,80,0,2,3,6,6,3.091042453358316,3.091042453358316,2.19722457733622,0,2,4,2,3,0,1,72,115,True,False,False,True,Intermediate,2.7,1.4
32,2,585,10,3,1,1720,1,56,1,3433,17360,0,13,1,80,1,3,3,2,3,2.3978952727983707,1.791759469228055,0.6931471805599453,0,3,1,3,2,0,6,243,510,True,False,True,False,New,2.8,1.6
31,1,741,2,4,1,1721,1,69,1,3477,18103,0,14,4,80,1,2,3,2,3,1.9459101490553128,1.791759469228055,0.0,0,3,2,3,4,0,1,217,510,True,False,True,False,New,3.2,1.8000000000000003
41,0,552,4,3,1,1722,1,60,2,6430,20794,0,19,2,80,1,4,3,2,2,2.3978952727983707,1.3862943611198906,0.6931471805599453,0,2,3,1,3,0,6,45,24,False,False,True,False,New,2.7,1.6
40,1,369,8,2,1,1724,0,92,2,6516,5041,0,16,2,80,1,3,3,0,0,2.9444389791664403,0.6931471805599453,0.0,0,1,2,3,3,1,2,118,510,True,False,True,False,New,2.4000000000000004,2.2
24,1,506,29,1,1,1725,1,91,1,3907,3622,0,13,2,80,3,2,3,2,2,1.9459101490553128,1.9459101490553128,0.6931471805599453,0,1,2,3,4,0,1,217,389,True,False,False,False,New,2.6,1.8000000000000003
46,1,717,13,4,1,1727,1,34,2,5562,9697,0,14,4,80,0,3,3,7,9,2.995732273553991,2.3978952727983707,0.0,0,2,3,3,3,0,6,111,510,True,False,False,True,Intermediate,2.7,1.8000000000000003
35,1,1370,27,4,1,1728,1,49,2,6883,5151,0,16,2,80,1,3,3,7,7,2.8903717578961645,2.079441541679836,0.0,0,3,4,3,3,0,2,118,510,True,False,True,False,Intermediate,3.0,1.8000000000000003
30,1,793,16,1,1,1729,1,33,1,2862,3811,0,12,2,80,1,2,3,0,8,2.3978952727983707,2.3978952727983707,0.0,0,4,2,3,2,0,1,243,510,True,False,True,False,Intermediate,3.1,1.4
47,0,543,2,4,1,1731,1,87,2,4978,3536,0,11,4,80,1,3,3,0,0,1.6094379124341005,0.6931471805599453,0.0,0,2,3,3,1,0,7,285,138,False,True,True,False,New,2.3000000000000003,1.4000000000000001
46,1,1277,2,3,1,1732,1,74,3,10368,5596,0,12,2,80,1,5,3,6,3,2.639057329615259,2.3978952727983707,0.0,0,4,3,3,2,1,4,285,510,False,True,False,False,Intermediate,3.1,2.4000000000000004
36,1,1456,13,5,1,1733,1,96,2,6134,8658,0,13,2,80,3,3,3,2,2,2.833213344056216,1.0986122886681096,1.0986122886681096,1,1,2,2,3,1,5,285,138,False,True,False,False,New,2.4000000000000004,2.0
32,1,964,1,2,1,1734,1,34,2,6735,12147,0,15,2,80,0,2,3,0,0,2.3978952727983707,0.0,0.0,1,2,1,1,3,0,6,285,510,False,True,False,True,New,2.7,1.2000000000000002
23,1,160,4,1,1,1735,0,51,1,3295,12862,0,13,3,80,0,3,3,2,2,1.3862943611198906,1.3862943611198906,0.6931471805599453,0,2,3,3,1,0,1,217,389,True,False,False,True,New,2.3000000000000003,1.4000000000000001
39,0,792,1,3,1,1737,1,77,2,6472,8989,0,15,4,80,1,2,3,8,8,2.302585092994046,2.302585092994046,1.791759469228055,0,4,4,3,3,1,1,217,510,True,False,True,False,Intermediate,3.3000000000000003,2.0
32,1,371,19,3,1,1739,1,80,3,9610,3840,0,13,3,80,1,2,3,3,2,2.3978952727983707,1.6094379124341005,0.0,0,3,4,1,1,0,3,285,510,False,True,True,False,New,2.6,0.8
40,1,611,7,4,1,1740,1,88,5,19833,4349,0,14,2,80,0,3,3,8,8,3.091042453358316,3.091042453358316,2.5649493574615367,0,2,2,3,2,0,1,82,389,False,True,False,True,Intermediate,2.5,1.6
30,2,1312,2,4,1,1745,0,78,1,4968,26427,0,16,4,80,0,2,3,7,7,2.3978952727983707,2.302585092994046,0.0,0,1,4,2,3,0,0,243,115,True,False,False,True,Intermediate,2.4000000000000004,1.4
24,2,897,10,3,1,1746,1,59,1,2145,2097,0,14,4,80,1,2,3,2,1,1.3862943611198906,1.0986122886681096,1.0986122886681096,0,4,1,3,3,0,0,45,389,False,False,True,False,New,3.3000000000000003,1.6
30,2,600,8,3,1,1747,0,66,1,2180,9732,0,11,3,80,1,0,3,2,2,1.9459101490553128,1.6094379124341005,0.6931471805599453,1,4,3,2,2,0,6,45,24,False,False,False,False,New,3.1,0.8
31,1,1003,5,3,1,1749,1,51,2,8346,20943,0,19,3,80,1,3,3,2,2,1.9459101490553128,1.791759469228055,0.0,0,3,1,3,3,0,1,285,115,False,True,True,False,New,3.0,1.8000000000000003
27,1,1054,8,3,1,1751,0,67,1,3445,6152,0,11,3,80,0,5,3,2,4,1.9459101490553128,1.9459101490553128,0.6931471805599453,0,4,3,3,2,0,1,243,389,True,False,False,True,New,3.1,2.0
29,1,428,9,3,1,1752,0,52,1,2760,14630,0,13,3,80,0,3,3,2,2,1.0986122886681096,1.0986122886681096,1.0986122886681096,1,2,2,1,3,0,1,71,138,False,True,False,True,New,2.7,1.4000000000000001
